Country Code,Country,Element Code,Element,Item Code,Item,Year,Unit,Value
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1961,1000 persons,50954
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1962,1000 persons,52403
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1963,1000 persons,53909
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1964,1000 persons,55503
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1965,1000 persons,57200
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1966,1000 persons,59030
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1967,1000 persons,60967
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1968,1000 persons,62909
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1969,1000 persons,64720
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1970,1000 persons,66309
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1971,1000 persons,67628
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1972,1000 persons,68730
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1973,1000 persons,69751
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1974,1000 persons,70883
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1975,1000 persons,72265
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1976,1000 persons,73945
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1977,1000 persons,75880
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1978,1000 persons,78012
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1979,1000 persons,80242
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1980,1000 persons,82498
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1981,1000 persons,84764
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1982,1000 persons,87061
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1983,1000 persons,89400
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1984,1000 persons,91804
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1985,1000 persons,94288
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1986,1000 persons,96852
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1987,1000 persons,99477
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1988,1000 persons,102133
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1989,1000 persons,104779
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1990,1000 persons,107386
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1991,1000 persons,109935
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1992,1000 persons,112431
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1993,1000 persons,114898
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1994,1000 persons,117369
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1995,1000 persons,119870
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1996,1000 persons,122401
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1997,1000 persons,124945
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1998,1000 persons,127479
16,Bangladesh,511,Total Population - Both sexes,2501,Population,1999,1000 persons,129967
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2000,1000 persons,132383
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2001,1000 persons,134730
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2002,1000 persons,137006
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2003,1000 persons,139186
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2004,1000 persons,141235
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2005,1000 persons,143135
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2006,1000 persons,144869
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2007,1000 persons,146457
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2008,1000 persons,147970
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2009,1000 persons,149503
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2010,1000 persons,151125
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2011,1000 persons,152862
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2012,1000 persons,154695
16,Bangladesh,511,Total Population - Both sexes,2501,Population,2013,1000 persons,156595
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1961,1000 tonnes,257
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1962,1000 tonnes,197
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1963,1000 tonnes,938
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1964,1000 tonnes,659
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1965,1000 tonnes,241
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1966,1000 tonnes,552
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1967,1000 tonnes,679
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1968,1000 tonnes,724
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1969,1000 tonnes,926
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1970,1000 tonnes,1061
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1971,1000 tonnes,817
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1972,1000 tonnes,1034
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1973,1000 tonnes,2499
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1974,1000 tonnes,1769
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1975,1000 tonnes,2264
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1976,1000 tonnes,1173
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1977,1000 tonnes,382
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1978,1000 tonnes,1425
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1979,1000 tonnes,920
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1980,1000 tonnes,1640
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1981,1000 tonnes,876
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1982,1000 tonnes,1582
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1983,1000 tonnes,1515
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1984,1000 tonnes,1872
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1985,1000 tonnes,1905
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1986,1000 tonnes,1457
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1987,1000 tonnes,1520
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1988,1000 tonnes,2341
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1989,1000 tonnes,2151
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1990,1000 tonnes,1157
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1991,1000 tonnes,1606
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1992,1000 tonnes,1475
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1993,1000 tonnes,1035
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1994,1000 tonnes,714
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1995,1000 tonnes,1383
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1996,1000 tonnes,1203
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1997,1000 tonnes,1420
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1998,1000 tonnes,1117
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,1999,1000 tonnes,2501
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2000,1000 tonnes,1741
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2001,1000 tonnes,2513
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2002,1000 tonnes,1661
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2003,1000 tonnes,2401
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2004,1000 tonnes,2087
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2005,1000 tonnes,2122
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2006,1000 tonnes,2152
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2007,1000 tonnes,2721
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2008,1000 tonnes,1337
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2009,1000 tonnes,2415
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2010,1000 tonnes,3213
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2011,1000 tonnes,3118
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2012,1000 tonnes,2094
16,Bangladesh,5611,Import Quantity,2511,Wheat and products,2013,1000 tonnes,2882
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1961,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1962,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1963,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1964,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1965,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1966,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1967,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1968,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1969,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1970,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1971,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1972,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1973,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1974,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1975,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1976,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1977,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1978,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1979,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1980,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1981,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1982,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1983,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1984,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1985,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1986,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1987,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1988,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1989,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1990,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1991,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1992,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1993,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1994,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1995,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1996,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1997,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1998,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,1999,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2000,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2001,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2002,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2003,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2004,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2005,1000 tonnes,3
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2006,1000 tonnes,3
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2007,1000 tonnes,3
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2008,1000 tonnes,5
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2009,1000 tonnes,6
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2010,1000 tonnes,8
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2011,1000 tonnes,11
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2012,1000 tonnes,13
16,Bangladesh,5911,Export Quantity,2511,Wheat and products,2013,1000 tonnes,13
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1961,1000 tonnes,490
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1962,1000 tonnes,228
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1963,1000 tonnes,417
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1964,1000 tonnes,282
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1965,1000 tonnes,81
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1966,1000 tonnes,384
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1967,1000 tonnes,437
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1968,1000 tonnes,311
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1969,1000 tonnes,239
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1970,1000 tonnes,508
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1971,1000 tonnes,346
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1972,1000 tonnes,678
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1973,1000 tonnes,394
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1974,1000 tonnes,94
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1975,1000 tonnes,281
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1976,1000 tonnes,415
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1977,1000 tonnes,104
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1978,1000 tonnes,316
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1979,1000 tonnes,37
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1980,1000 tonnes,546
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1981,1000 tonnes,78
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1982,1000 tonnes,262
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1983,1000 tonnes,316
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1984,1000 tonnes,166
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1985,1000 tonnes,674
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1986,1000 tonnes,53
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1987,1000 tonnes,259
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1988,1000 tonnes,671
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1989,1000 tonnes,70
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1990,1000 tonnes,382
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1991,1000 tonnes,18
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1992,1000 tonnes,18
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1993,1000 tonnes,22
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1994,1000 tonnes,63
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1995,1000 tonnes,986
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1996,1000 tonnes,1037
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1997,1000 tonnes,183
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1998,1000 tonnes,1119
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),1999,1000 tonnes,2205
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2000,1000 tonnes,450
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2001,1000 tonnes,151
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2002,1000 tonnes,939
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2003,1000 tonnes,1246
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2004,1000 tonnes,987
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2005,1000 tonnes,705
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2006,1000 tonnes,577
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2007,1000 tonnes,616
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2008,1000 tonnes,838
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2009,1000 tonnes,43
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2010,1000 tonnes,680
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2011,1000 tonnes,1310
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2012,1000 tonnes,39
16,Bangladesh,5611,Import Quantity,2805,Rice (Milled Equivalent),2013,1000 tonnes,260
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1961,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1962,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1963,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1964,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1965,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1966,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1967,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1968,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1969,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1970,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1971,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1972,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1973,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1974,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1975,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1976,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1977,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1978,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1979,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1980,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1981,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1982,1000 tonnes,20
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1983,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1984,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1985,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1986,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1987,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1988,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1989,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1990,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1991,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1992,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1993,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1994,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1995,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1996,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1997,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1998,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),1999,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2000,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2001,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2002,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2003,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2004,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2005,1000 tonnes,4
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2006,1000 tonnes,16
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2007,1000 tonnes,19
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2008,1000 tonnes,8
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2009,1000 tonnes,5
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2010,1000 tonnes,4
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2011,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2012,1000 tonnes,1
16,Bangladesh,5911,Export Quantity,2805,Rice (Milled Equivalent),2013,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1961,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1962,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1963,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1964,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1965,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1966,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1967,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1968,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1969,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1970,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1971,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1972,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1973,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1974,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1975,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1976,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1977,1000 tonnes,2
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1978,1000 tonnes,2
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1979,1000 tonnes,2
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1980,1000 tonnes,2
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1981,1000 tonnes,2
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1982,1000 tonnes,3
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1983,1000 tonnes,2
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1984,1000 tonnes,4
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1985,1000 tonnes,5
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1986,1000 tonnes,4
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1987,1000 tonnes,4
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1988,1000 tonnes,6
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1989,1000 tonnes,3
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1990,1000 tonnes,4
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1991,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1992,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1993,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1994,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1995,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1996,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1997,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1998,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,1999,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2000,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2001,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2002,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2003,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2004,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2005,1000 tonnes,1
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2006,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2007,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2008,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2009,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2010,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2011,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2012,1000 tonnes,0
16,Bangladesh,5611,Import Quantity,2513,Barley and products,2013,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2513,Barley and products,1961,1000 tonnes,0
16,Bangladesh,5911,Export Quantity,2513,Barley and products,1962,1000 tonnes,0
